source_system,incident_id,report_date,year,state,system_type,cause_text,type_of_disturbance,customers_affected,fatalities,injuries,property_damage_usd,control_telecom_categories,control_or_telecom_involved
PHMSA,20260023,2/6/2026,2026,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260024,2/9/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260025,2/11/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260020,2/3/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260021,2/4/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260022,2/6/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260019,1/30/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260018,1/29/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260016,1/27/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260014,1/23/2026,2026,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260012,1/21/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260015,1/23/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260043,3/3/2026,2026,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250291,12/30/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260013,1/21/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260011,1/15/2026,2026,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260010,1/13/2026,2026,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260007,1/8/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260008,1/8/2026,2026,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260009,1/9/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260004,1/5/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260005,1/5/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250285,12/19/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260001,1/2/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250286,12/19/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260003,1/3/2026,2026,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260006,1/5/2026,2026,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20260002,1/2/2026,2026,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250288,12/23/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250290,12/29/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250287,12/22/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250289,12/26/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250280,12/17/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250281,12/18/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250284,12/18/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250279,12/16/2025,2025,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250282,12/18/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250283,12/18/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250278,12/16/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250275,12/10/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250277,12/11/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250274,12/8/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250276,12/11/2025,2025,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250273,12/7/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250271,12/1/2025,2025,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250270,11/28/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250268,11/20/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250266,11/19/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250269,11/21/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250267,11/20/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250264,11/14/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250265,11/14/2025,2025,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,2.0,,not control-system/telecom related,False
PHMSA,20250260,11/11/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250263,11/14/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250262,11/13/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250254,11/4/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250253,11/3/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250258,11/6/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250257,11/6/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250256,11/6/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250255,11/5/2025,2025,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250259,11/7/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250249,10/29/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250252,10/30/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250250,10/29/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250248,10/28/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250251,10/29/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250246,10/24/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250247,10/24/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250245,10/21/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250244,10/21/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250243,10/16/2025,2025,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250241,10/15/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250242,10/16/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250238,10/8/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250240,10/14/2025,2025,,hazardous_liquid,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250235,9/30/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250239,10/8/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250237,10/7/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250236,10/3/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250233,9/29/2025,2025,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250232,9/26/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250231,9/26/2025,2025,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250230,9/24/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250229,9/24/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250228,9/23/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250226,9/19/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250225,9/18/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250227,9/19/2025,2025,,hazardous_liquid,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250224,9/15/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250223,9/15/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250210,9/8/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250222,9/13/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250220,9/12/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250221,9/12/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250217,9/11/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250218,9/11/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250215,9/11/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250216,9/11/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250211,9/10/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250219,9/11/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250213,9/10/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250214,9/11/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250209,9/5/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250205,8/28/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250198,8/26/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250212,9/10/2025,2025,,hazardous_liquid,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250208,9/2/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250206,8/29/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250202,8/28/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250200,8/27/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250194,8/21/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250207,8/29/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250204,8/28/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250203,8/28/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250197,8/25/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250199,8/26/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250184,8/8/2025,2025,,hazardous_liquid,OTHER ACCIDENT CAUSE,OTHER ACCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250196,8/22/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250190,8/18/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250187,8/14/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250192,8/19/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250193,8/19/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250188,8/15/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250185,8/14/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250189,8/15/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250186,8/14/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250183,8/5/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250191,8/19/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250181,8/1/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250175,7/24/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250176,7/25/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250178,7/25/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250173,7/24/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250177,7/25/2025,2025,,hazardous_liquid,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250174,7/24/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250172,7/22/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250201,8/27/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250171,7/17/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250170,7/17/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250168,7/9/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250165,7/3/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250169,7/11/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250164,7/3/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250166,7/3/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250160,7/2/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250158,6/30/2025,2025,,hazardous_liquid,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250162,7/2/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250159,7/1/2025,2025,,hazardous_liquid,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250167,7/3/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250156,6/26/2025,2025,,hazardous_liquid,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20250163,7/2/2025,2025,,hazardous_liquid,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
